step,tl_id,lane_idqueue_length
1888,0,1i_0,4
1889,0,4i_0,0
1889,0,3i_0,0
1889,0,2i_0,2
1889,0,1i_0,4
1890,0,4i_0,0
1890,0,3i_0,0
1890,0,2i_0,2
1890,0,1i_0,4
1891,0,4i_0,0
1891,0,3i_0,0
1891,0,2i_0,2
1891,0,1i_0,4
1892,0,4i_0,0
1892,0,3i_0,0
1892,0,2i_0,3
1892,0,1i_0,4
1893,0,4i_0,0
1893,0,3i_0,0
1893,0,2i_0,3
1893,0,1i_0,4
1894,0,4i_0,0
1894,0,3i_0,0
1894,0,2i_0,3
1894,0,1i_0,4
1895,0,4i_0,0
1895,0,3i_0,0
1895,0,2i_0,3
1895,0,1i_0,4
1896,0,4i_0,0
1896,0,3i_0,0
1896,0,2i_0,3
1896,0,1i_0,4
1897,0,4i_0,0
1897,0,3i_0,0
1897,0,2i_0,4
1897,0,1i_0,4
1898,0,4i_0,0
1898,0,3i_0,0
1898,0,2i_0,4
1898,0,1i_0,4
1899,0,4i_0,0
1899,0,3i_0,0
1899,0,2i_0,4
1899,0,1i_0,4
1900,0,4i_0,0
1900,0,3i_0,0
1900,0,2i_0,4
1900,0,1i_0,4
1901,0,4i_0,0
1901,0,3i_0,0
1901,0,2i_0,4
1901,0,1i_0,4
1902,0,4i_0,0
1902,0,3i_0,0
1902,0,2i_0,4
1902,0,1i_0,4
1903,0,4i_0,0
1903,0,3i_0,0
1903,0,2i_0,4
1903,0,1i_0,4
1904,0,4i_0,0
1904,0,3i_0,0
1904,0,2i_0,4
1904,0,1i_0,4
1905,0,4i_0,0
1905,0,3i_0,0
1905,0,2i_0,4
1905,0,1i_0,4
1906,0,4i_0,0
1906,0,3i_0,0
1906,0,2i_0,4
1906,0,1i_0,4
1907,0,4i_0,0
1907,0,3i_0,0
1907,0,2i_0,4
1907,0,1i_0,4
1908,0,4i_0,0
1908,0,3i_0,0
1908,0,2i_0,4
1908,0,1i_0,4
1909,0,4i_0,0
1909,0,3i_0,0
1909,0,2i_0,4
1909,0,1i_0,4
1910,0,4i_0,0
1910,0,3i_0,0
1910,0,2i_0,4
1910,0,1i_0,4
1911,0,4i_0,0
1911,0,3i_0,0
1911,0,2i_0,4
1911,0,1i_0,4
1912,0,4i_0,0
1912,0,3i_0,0
1912,0,2i_0,4
1912,0,1i_0,4
1913,0,4i_0,0
1913,0,3i_0,0
1913,0,2i_0,4
1913,0,1i_0,4
1914,0,4i_0,0
1914,0,3i_0,0
1914,0,2i_0,5
1914,0,1i_0,4
1915,0,4i_0,0
1915,0,3i_0,0
1915,0,2i_0,5
1915,0,1i_0,4
1916,0,4i_0,0
1916,0,3i_0,0
1916,0,2i_0,5
1916,0,1i_0,4
1917,0,4i_0,0
1917,0,3i_0,0
1917,0,2i_0,5
1917,0,1i_0,4
1918,0,4i_0,0
1918,0,3i_0,0
1918,0,2i_0,4
1918,0,1i_0,3
1919,0,4i_0,0
1919,0,3i_0,0
1919,0,2i_0,4
1919,0,1i_0,3
1920,0,4i_0,0
1920,0,3i_0,0
1920,0,2i_0,4
1920,0,1i_0,3
1921,0,4i_0,0
1921,0,3i_0,0
1921,0,2i_0,3
1921,0,1i_0,2
1922,0,4i_0,0
1922,0,3i_0,0
1922,0,2i_0,2
1922,0,1i_0,2
1923,0,4i_0,0
1923,0,3i_0,0
1923,0,2i_0,2
1923,0,1i_0,1
1924,0,4i_0,0
1924,0,3i_0,0
1924,0,2i_0,1
1924,0,1i_0,0
1925,0,4i_0,1
1925,0,3i_0,0
1925,0,2i_0,0
1925,0,1i_0,0
1926,0,4i_0,1
1926,0,3i_0,0
1926,0,2i_0,0
1926,0,1i_0,0
1927,0,4i_0,1
1927,0,3i_0,0
1927,0,2i_0,0
1927,0,1i_0,0
1928,0,4i_0,1
1928,0,3i_0,0
1928,0,2i_0,0
1928,0,1i_0,0
1929,0,4i_0,1
1929,0,3i_0,0
1929,0,2i_0,0
1929,0,1i_0,0
1930,0,4i_0,1
1930,0,3i_0,0
1930,0,2i_0,0
1930,0,1i_0,0
1931,0,4i_0,1
1931,0,3i_0,0
1931,0,2i_0,0
1931,0,1i_0,0
1932,0,4i_0,2
1932,0,3i_0,0
1932,0,2i_0,0
1932,0,1i_0,0
1933,0,4i_0,2
1933,0,3i_0,0
1933,0,2i_0,0
1933,0,1i_0,0
1934,0,4i_0,2
1934,0,3i_0,1
1934,0,2i_0,0
1934,0,1i_0,0
1935,0,4i_0,2
1935,0,3i_0,1
1935,0,2i_0,0
1935,0,1i_0,0
1936,0,4i_0,2
1936,0,3i_0,1
1936,0,2i_0,0
1936,0,1i_0,0
1937,0,4i_0,3
1937,0,3i_0,1
1937,0,2i_0,0
1937,0,1i_0,0
1938,0,4i_0,3
1938,0,3i_0,1
1938,0,2i_0,0
1938,0,1i_0,0
1939,0,4i_0,3
1939,0,3i_0,1
1939,0,2i_0,0
1939,0,1i_0,0
1940,0,4i_0,3
1940,0,3i_0,2
1940,0,2i_0,0
1940,0,1i_0,0
1941,0,4i_0,3
1941,0,3i_0,2
1941,0,2i_0,0
1941,0,1i_0,0
1942,0,4i_0,3
1942,0,3i_0,2
1942,0,2i_0,0
1942,0,1i_0,0
1943,0,4i_0,3
1943,0,3i_0,2
1943,0,2i_0,0
1943,0,1i_0,0
1944,0,4i_0,3
1944,0,3i_0,2
1944,0,2i_0,0
1944,0,1i_0,0
1945,0,4i_0,3
1945,0,3i_0,2
1945,0,2i_0,0
1945,0,1i_0,0
1946,0,4i_0,3
1946,0,3i_0,2
1946,0,2i_0,0
1946,0,1i_0,0
1947,0,4i_0,3
1947,0,3i_0,2
1947,0,2i_0,0
1947,0,1i_0,0
1948,0,4i_0,3
1948,0,3i_0,2
1948,0,2i_0,0
1948,0,1i_0,0
1949,0,4i_0,3
1949,0,3i_0,2
1949,0,2i_0,0
1949,0,1i_0,0
1950,0,4i_0,3
1950,0,3i_0,2
1950,0,2i_0,0
1950,0,1i_0,0
1951,0,4i_0,3
1951,0,3i_0,2
1951,0,2i_0,0
1951,0,1i_0,0
1952,0,4i_0,3
1952,0,3i_0,2
1952,0,2i_0,0
1952,0,1i_0,0
1953,0,4i_0,3
1953,0,3i_0,2
1953,0,2i_0,0
1953,0,1i_0,0
1954,0,4i_0,4
1954,0,3i_0,2
1954,0,2i_0,0
1954,0,1i_0,0
1955,0,4i_0,4
1955,0,3i_0,2
1955,0,2i_0,0
1955,0,1i_0,0
1956,0,4i_0,4
1956,0,3i_0,2
1956,0,2i_0,0
1956,0,1i_0,0
1957,0,4i_0,4
1957,0,3i_0,2
1957,0,2i_0,0
1957,0,1i_0,0
1958,0,4i_0,4
1958,0,3i_0,2
1958,0,2i_0,0
1958,0,1i_0,0
1959,0,4i_0,5
1959,0,3i_0,2
1959,0,2i_0,0
1959,0,1i_0,0
1960,0,4i_0,5
1960,0,3i_0,2
1960,0,2i_0,0
1960,0,1i_0,0
1961,0,4i_0,5
1961,0,3i_0,2
1961,0,2i_0,0
1961,0,1i_0,0
1962,0,4i_0,5
1962,0,3i_0,2
1962,0,2i_0,0
1962,0,1i_0,0
1963,0,4i_0,5
1963,0,3i_0,2
1963,0,2i_0,0
1963,0,1i_0,0
1964,0,4i_0,5
1964,0,3i_0,2
1964,0,2i_0,0
1964,0,1i_0,0
1965,0,4i_0,5
1965,0,3i_0,2
1965,0,2i_0,0
1965,0,1i_0,0
1966,0,4i_0,5
1966,0,3i_0,2
1966,0,2i_0,0
1966,0,1i_0,0
1967,0,4i_0,5
1967,0,3i_0,2
1967,0,2i_0,0
1967,0,1i_0,0
1968,0,4i_0,5
1968,0,3i_0,2
1968,0,2i_0,0
1968,0,1i_0,0
1969,0,4i_0,5
1969,0,3i_0,2
1969,0,2i_0,0
1969,0,1i_0,0
1970,0,4i_0,5
1970,0,3i_0,3
1970,0,2i_0,0
1970,0,1i_0,0
1971,0,4i_0,5
1971,0,3i_0,3
1971,0,2i_0,0
1971,0,1i_0,0
1972,0,4i_0,5
1972,0,3i_0,3
1972,0,2i_0,0
1972,0,1i_0,0
1973,0,4i_0,5
1973,0,3i_0,3
1973,0,2i_0,0
1973,0,1i_0,0
1974,0,4i_0,5
1974,0,3i_0,3
1974,0,2i_0,0
1974,0,1i_0,0
1975,0,4i_0,5
1975,0,3i_0,3
1975,0,2i_0,0
1975,0,1i_0,0
1976,0,4i_0,5
1976,0,3i_0,3
1976,0,2i_0,0
1976,0,1i_0,0
1977,0,4i_0,5
1977,0,3i_0,4
1977,0,2i_0,0
1977,0,1i_0,0
1978,0,4i_0,5
1978,0,3i_0,4
1978,0,2i_0,0
1978,0,1i_0,0
1979,0,4i_0,5
1979,0,3i_0,4
1979,0,2i_0,0
1979,0,1i_0,0
1980,0,4i_0,5
1980,0,3i_0,4
1980,0,2i_0,0
1980,0,1i_0,0
1981,0,4i_0,5
1981,0,3i_0,4
1981,0,2i_0,0
1981,0,1i_0,0
1982,0,4i_0,6
1982,0,3i_0,4
1982,0,2i_0,0
1982,0,1i_0,0
1983,0,4i_0,6
1983,0,3i_0,4
1983,0,2i_0,0
1983,0,1i_0,0
1984,0,4i_0,6
1984,0,3i_0,4
1984,0,2i_0,0
1984,0,1i_0,0
1985,0,4i_0,6
1985,0,3i_0,4
1985,0,2i_0,0
1985,0,1i_0,0
1986,0,4i_0,6
1986,0,3i_0,5
1986,0,2i_0,0
1986,0,1i_0,0
1987,0,4i_0,6
1987,0,3i_0,5
1987,0,2i_0,0
1987,0,1i_0,0
1988,0,4i_0,6
1988,0,3i_0,5
1988,0,2i_0,0
1988,0,1i_0,0
1989,0,4i_0,6
1989,0,3i_0,5
1989,0,2i_0,0
1989,0,1i_0,0
1990,0,4i_0,6
1990,0,3i_0,6
1990,0,2i_0,0
1990,0,1i_0,0
1991,0,4i_0,6
1991,0,3i_0,6
1991,0,2i_0,0
1991,0,1i_0,0
1992,0,4i_0,6
1992,0,3i_0,6
1992,0,2i_0,0
1992,0,1i_0,0
1993,0,4i_0,6
1993,0,3i_0,6
1993,0,2i_0,0
1993,0,1i_0,0
1994,0,4i_0,6
1994,0,3i_0,6
1994,0,2i_0,0
1994,0,1i_0,1
1995,0,4i_0,5
1995,0,3i_0,5
1995,0,2i_0,0
1995,0,1i_0,1
1996,0,4i_0,5
1996,0,3i_0,6
1996,0,2i_0,0
1996,0,1i_0,1
1997,0,4i_0,5
1997,0,3i_0,6
1997,0,2i_0,1
1997,0,1i_0,1
1998,0,4i_0,4
1998,0,3i_0,5
1998,0,2i_0,1
1998,0,1i_0,1
1999,0,4i_0,4
1999,0,3i_0,5
1999,0,2i_0,1
1999,0,1i_0,2
2000,0,4i_0,3
2000,0,3i_0,5
2000,0,2i_0,2
2000,0,1i_0,2
2001,0,4i_0,2
2001,0,3i_0,4
2001,0,2i_0,2
2001,0,1i_0,2
2002,0,4i_0,2
2002,0,3i_0,3
2002,0,2i_0,2
2002,0,1i_0,2
2003,0,4i_0,1
2003,0,3i_0,3
2003,0,2i_0,2
2003,0,1i_0,2
2004,0,4i_0,0
2004,0,3i_0,2
2004,0,2i_0,2
2004,0,1i_0,3
2005,0,4i_0,0
2005,0,3i_0,1
2005,0,2i_0,2
2005,0,1i_0,3
2006,0,4i_0,0
2006,0,3i_0,0
2006,0,2i_0,3
2006,0,1i_0,3
2007,0,4i_0,0
2007,0,3i_0,0
2007,0,2i_0,3
2007,0,1i_0,3
2008,0,4i_0,0
2008,0,3i_0,0
2008,0,2i_0,3
2008,0,1i_0,4
2009,0,4i_0,0
2009,0,3i_0,0
2009,0,2i_0,3
2009,0,1i_0,4
2010,0,4i_0,0
2010,0,3i_0,0
2010,0,2i_0,3
2010,0,1i_0,4
2011,0,4i_0,0
2011,0,3i_0,0
2011,0,2i_0,4
2011,0,1i_0,4
2012,0,4i_0,0
2012,0,3i_0,0
2012,0,2i_0,4
2012,0,1i_0,4
2013,0,4i_0,0
2013,0,3i_0,0
2013,0,2i_0,4
2013,0,1i_0,4
2014,0,4i_0,0
2014,0,3i_0,0
2014,0,2i_0,4
2014,0,1i_0,5
2015,0,4i_0,0
2015,0,3i_0,0
2015,0,2i_0,4
2015,0,1i_0,5
2016,0,4i_0,0
2016,0,3i_0,0
2016,0,2i_0,4
2016,0,1i_0,5
2017,0,4i_0,0
2017,0,3i_0,0
2017,0,2i_0,5
2017,0,1i_0,5
2018,0,4i_0,0
2018,0,3i_0,0
2018,0,2i_0,5
2018,0,1i_0,5
2019,0,4i_0,0
2019,0,3i_0,0
2019,0,2i_0,5
2019,0,1i_0,5
2020,0,4i_0,0
2020,0,3i_0,0
2020,0,2i_0,6
2020,0,1i_0,5
2021,0,4i_0,0
2021,0,3i_0,0
2021,0,2i_0,6
2021,0,1i_0,6
2022,0,4i_0,0
2022,0,3i_0,0
2022,0,2i_0,6
2022,0,1i_0,6
2023,0,4i_0,0
2023,0,3i_0,0
2023,0,2i_0,6
2023,0,1i_0,6
2024,0,4i_0,0
2024,0,3i_0,0
2024,0,2i_0,7
2024,0,1i_0,6
2025,0,4i_0,0
2025,0,3i_0,0
2025,0,2i_0,7
2025,0,1i_0,6
2026,0,4i_0,0
2026,0,3i_0,0
2026,0,2i_0,7
2026,0,1i_0,6
2027,0,4i_0,0
2027,0,3i_0,0
2027,0,2i_0,7
2027,0,1i_0,6
2028,0,4i_0,0
2028,0,3i_0,0
2028,0,2i_0,7
2028,0,1i_0,7
2029,0,4i_0,0
2029,0,3i_0,0
2029,0,2i_0,7
2029,0,1i_0,7
2030,0,4i_0,0
2030,0,3i_0,0
2030,0,2i_0,8
2030,0,1i_0,7
2031,0,4i_0,0
2031,0,3i_0,0
2031,0,2i_0,8
2031,0,1i_0,8
2032,0,4i_0,0
2032,0,3i_0,0
2032,0,2i_0,8
2032,0,1i_0,8
2033,0,4i_0,1
2033,0,3i_0,0
2033,0,2i_0,7
2033,0,1i_0,7
2034,0,4i_0,1
2034,0,3i_0,1
2034,0,2i_0,8
2034,0,1i_0,7
2035,0,4i_0,1
2035,0,3i_0,1
2035,0,2i_0,8
2035,0,1i_0,7
2036,0,4i_0,1
2036,0,3i_0,1
2036,0,2i_0,7
2036,0,1i_0,7
2037,0,4i_0,2
2037,0,3i_0,1
2037,0,2i_0,6
2037,0,1i_0,6
2038,0,4i_0,2
2038,0,3i_0,2
2038,0,2i_0,7
2038,0,1i_0,5
2039,0,4i_0,2
2039,0,3i_0,2
2039,0,2i_0,6
2039,0,1i_0,4
2040,0,4i_0,2
2040,0,3i_0,2
2040,0,2i_0,5
2040,0,1i_0,3
2041,0,4i_0,2
2041,0,3i_0,2
2041,0,2i_0,4
2041,0,1i_0,4
2042,0,4i_0,3
2042,0,3i_0,2
2042,0,2i_0,4
2042,0,1i_0,3
2043,0,4i_0,3
2043,0,3i_0,3
2043,0,2i_0,4
2043,0,1i_0,3
2044,0,4i_0,3
2044,0,3i_0,3
2044,0,2i_0,3
2044,0,1i_0,3
2045,0,4i_0,3
2045,0,3i_0,3
2045,0,2i_0,3
2045,0,1i_0,2
2046,0,4i_0,3
2046,0,3i_0,3
2046,0,2i_0,2
2046,0,1i_0,1
2047,0,4i_0,4
2047,0,3i_0,3
2047,0,2i_0,1
2047,0,1i_0,1
2048,0,4i_0,4
2048,0,3i_0,3
2048,0,2i_0,0
2048,0,1i_0,0
2049,0,4i_0,4
2049,0,3i_0,4
2049,0,2i_0,0
2049,0,1i_0,0
2050,0,4i_0,4
2050,0,3i_0,4
2050,0,2i_0,0
2050,0,1i_0,0
2051,0,4i_0,4
2051,0,3i_0,4
2051,0,2i_0,0
2051,0,1i_0,0
2052,0,4i_0,5
2052,0,3i_0,5
2052,0,2i_0,0
2052,0,1i_0,0
2053,0,4i_0,5
2053,0,3i_0,5
2053,0,2i_0,0
2053,0,1i_0,0
2054,0,4i_0,5
2054,0,3i_0,5
2054,0,2i_0,0
2054,0,1i_0,0
2055,0,4i_0,5
2055,0,3i_0,5
2055,0,2i_0,0
2055,0,1i_0,0
2056,0,4i_0,5
2056,0,3i_0,5
2056,0,2i_0,0
2056,0,1i_0,0
2057,0,4i_0,5
2057,0,3i_0,5
2057,0,2i_0,0
2057,0,1i_0,0
2058,0,4i_0,6
2058,0,3i_0,6
2058,0,2i_0,0
2058,0,1i_0,0
2059,0,4i_0,6
2059,0,3i_0,6
2059,0,2i_0,0
2059,0,1i_0,0
2060,0,4i_0,6
2060,0,3i_0,6
2060,0,2i_0,0
2060,0,1i_0,0
2061,0,4i_0,6
2061,0,3i_0,6
2061,0,2i_0,0
2061,0,1i_0,0
2062,0,4i_0,6
2062,0,3i_0,6
2062,0,2i_0,0
2062,0,1i_0,0
2063,0,4i_0,6
2063,0,3i_0,7
2063,0,2i_0,0
2063,0,1i_0,0
2064,0,4i_0,6
2064,0,3i_0,7
2064,0,2i_0,0
2064,0,1i_0,0
2065,0,4i_0,6
2065,0,3i_0,7
2065,0,2i_0,0
2065,0,1i_0,0
2066,0,4i_0,6
2066,0,3i_0,7
2066,0,2i_0,0
2066,0,1i_0,0
2067,0,4i_0,7
2067,0,3i_0,7
2067,0,2i_0,0
2067,0,1i_0,0
2068,0,4i_0,7
2068,0,3i_0,8
2068,0,2i_0,0
2068,0,1i_0,0
2069,0,4i_0,7
2069,0,3i_0,8
2069,0,2i_0,0
2069,0,1i_0,0
2070,0,4i_0,7
2070,0,3i_0,8
2070,0,2i_0,0
2070,0,1i_0,0
2071,0,4i_0,8
2071,0,3i_0,8
2071,0,2i_0,0
2071,0,1i_0,0
2072,0,4i_0,8
2072,0,3i_0,9
2072,0,2i_0,0
2072,0,1i_0,0
2073,0,4i_0,8
2073,0,3i_0,9
2073,0,2i_0,0
2073,0,1i_0,0
2074,0,4i_0,8
2074,0,3i_0,9
2074,0,2i_0,0
2074,0,1i_0,0
2075,0,4i_0,8
2075,0,3i_0,9
2075,0,2i_0,0
2075,0,1i_0,0
2076,0,4i_0,9
2076,0,3i_0,10
2076,0,2i_0,0
2076,0,1i_0,0
2077,0,4i_0,9
2077,0,3i_0,10
2077,0,2i_0,0
2077,0,1i_0,0
2078,0,4i_0,9
2078,0,3i_0,10
2078,0,2i_0,0
2078,0,1i_0,0
2079,0,4i_0,9
2079,0,3i_0,10
2079,0,2i_0,0
2079,0,1i_0,0
2080,0,4i_0,10
2080,0,3i_0,10
2080,0,2i_0,0
2080,0,1i_0,0
2081,0,4i_0,10
2081,0,3i_0,11
2081,0,2i_0,0
2081,0,1i_0,0
2082,0,4i_0,10
2082,0,3i_0,11
2082,0,2i_0,0
2082,0,1i_0,0
2083,0,4i_0,10
2083,0,3i_0,11
2083,0,2i_0,0
2083,0,1i_0,0
2084,0,4i_0,10
2084,0,3i_0,11
2084,0,2i_0,0
2084,0,1i_0,0
2085,0,4i_0,10
2085,0,3i_0,12
2085,0,2i_0,0
2085,0,1i_0,0
2086,0,4i_0,10
2086,0,3i_0,12
2086,0,2i_0,0
2086,0,1i_0,0
2087,0,4i_0,10
2087,0,3i_0,12
2087,0,2i_0,0
2087,0,1i_0,0
2088,0,4i_0,11
2088,0,3i_0,12
2088,0,2i_0,0
2088,0,1i_0,0
2089,0,4i_0,11
2089,0,3i_0,12
2089,0,2i_0,0
2089,0,1i_0,0
2090,0,4i_0,11
2090,0,3i_0,13
2090,0,2i_0,0
2090,0,1i_0,0
2091,0,4i_0,11
2091,0,3i_0,13
2091,0,2i_0,0
2091,0,1i_0,0
2092,0,4i_0,12
2092,0,3i_0,13
2092,0,2i_0,0
2092,0,1i_0,0
2093,0,4i_0,12
2093,0,3i_0,13
2093,0,2i_0,0
2093,0,1i_0,0
2094,0,4i_0,12
2094,0,3i_0,14
2094,0,2i_0,0
2094,0,1i_0,0
2095,0,4i_0,12
2095,0,3i_0,14
2095,0,2i_0,0
2095,0,1i_0,0
2096,0,4i_0,13
2096,0,3i_0,14
2096,0,2i_0,0
2096,0,1i_0,0
2097,0,4i_0,13
2097,0,3i_0,14
2097,0,2i_0,0
2097,0,1i_0,0
2098,0,4i_0,13
2098,0,3i_0,15
2098,0,2i_0,0
2098,0,1i_0,0
2099,0,4i_0,13
2099,0,3i_0,15
2099,0,2i_0,0
2099,0,1i_0,1
2100,0,4i_0,13
2100,0,3i_0,15
2100,0,2i_0,1
2100,0,1i_0,1
2101,0,4i_0,13
2101,0,3i_0,14
2101,0,2i_0,1
2101,0,1i_0,1
2102,0,4i_0,13
2102,0,3i_0,14
2102,0,2i_0,1
2102,0,1i_0,1
2103,0,4i_0,13
2103,0,3i_0,15
2103,0,2i_0,1
2103,0,1i_0,1
2104,0,4i_0,12
2104,0,3i_0,14
2104,0,2i_0,1
2104,0,1i_0,1
2105,0,4i_0,12
2105,0,3i_0,13
2105,0,2i_0,1
2105,0,1i_0,1
2106,0,4i_0,12
2106,0,3i_0,13
2106,0,2i_0,1
2106,0,1i_0,1
2107,0,4i_0,11
2107,0,3i_0,11
2107,0,2i_0,2
2107,0,1i_0,2
2108,0,4i_0,10
2108,0,3i_0,12
2108,0,2i_0,2
2108,0,1i_0,2
2109,0,4i_0,11
2109,0,3i_0,12
2109,0,2i_0,2
2109,0,1i_0,2
2110,0,4i_0,11
2110,0,3i_0,12
2110,0,2i_0,2
2110,0,1i_0,2
2111,0,4i_0,11
2111,0,3i_0,12
2111,0,2i_0,3
2111,0,1i_0,2
2112,0,4i_0,11
2112,0,3i_0,12
2112,0,2i_0,2
2112,0,1i_0,1
2113,0,4i_0,11
2113,0,3i_0,13
2113,0,2i_0,2
2113,0,1i_0,1
2114,0,4i_0,12
2114,0,3i_0,13
2114,0,2i_0,2
2114,0,1i_0,1
2115,0,4i_0,11
2115,0,3i_0,15
2115,0,2i_0,2
2115,0,1i_0,1
2116,0,4i_0,12
2116,0,3i_0,15
2116,0,2i_0,1
2116,0,1i_0,0
2117,0,4i_0,12
2117,0,3i_0,15
2117,0,2i_0,1
2117,0,1i_0,0
2118,0,4i_0,13
2118,0,3i_0,14
2118,0,2i_0,0
2118,0,1i_0,0
2119,0,4i_0,13
2119,0,3i_0,15
2119,0,2i_0,0
2119,0,1i_0,0
2120,0,4i_0,14
2120,0,3i_0,14
2120,0,2i_0,0
2120,0,1i_0,0
2121,0,4i_0,13
2121,0,3i_0,15
2121,0,2i_0,0
2121,0,1i_0,0
2122,0,4i_0,15
2122,0,3i_0,16
2122,0,2i_0,0
2122,0,1i_0,0
2123,0,4i_0,14
2123,0,3i_0,15
2123,0,2i_0,0
2123,0,1i_0,0
2124,0,4i_0,14
2124,0,3i_0,15
2124,0,2i_0,0
2124,0,1i_0,0
2125,0,4i_0,14
2125,0,3i_0,16
2125,0,2i_0,0
2125,0,1i_0,0
2126,0,4i_0,15
2126,0,3i_0,16
2126,0,2i_0,0
2126,0,1i_0,0
2127,0,4i_0,16
2127,0,3i_0,17
2127,0,2i_0,0
2127,0,1i_0,0
2128,0,4i_0,17
2128,0,3i_0,17
2128,0,2i_0,0
2128,0,1i_0,0
2129,0,4i_0,18
2129,0,3i_0,18
2129,0,2i_0,0
2129,0,1i_0,0
2130,0,4i_0,18
2130,0,3i_0,18
2130,0,2i_0,0
2130,0,1i_0,0
2131,0,4i_0,18
2131,0,3i_0,19
2131,0,2i_0,0
2131,0,1i_0,0
2132,0,4i_0,19
2132,0,3i_0,20
2132,0,2i_0,0
2132,0,1i_0,0
2133,0,4i_0,19
2133,0,3i_0,20
2133,0,2i_0,0
2133,0,1i_0,0
2134,0,4i_0,19
2134,0,3i_0,21
2134,0,2i_0,0
2134,0,1i_0,0
2135,0,4i_0,19
2135,0,3i_0,21
2135,0,2i_0,1
2135,0,1i_0,0
2136,0,4i_0,20
2136,0,3i_0,21
2136,0,2i_0,0
2136,0,1i_0,0
2137,0,4i_0,20
2137,0,3i_0,21
2137,0,2i_0,0
2137,0,1i_0,0
2138,0,4i_0,20
2138,0,3i_0,22
2138,0,2i_0,0
2138,0,1i_0,0
2139,0,4i_0,20
2139,0,3i_0,22
2139,0,2i_0,0
2139,0,1i_0,0
2140,0,4i_0,20
2140,0,3i_0,22
2140,0,2i_0,0
2140,0,1i_0,0
2141,0,4i_0,20
2141,0,3i_0,22
2141,0,2i_0,0
2141,0,1i_0,0
2142,0,4i_0,21
2142,0,3i_0,22
2142,0,2i_0,0
2142,0,1i_0,0
2143,0,4i_0,21
2143,0,3i_0,23
2143,0,2i_0,0
2143,0,1i_0,0
2144,0,4i_0,21
2144,0,3i_0,23
2144,0,2i_0,0
2144,0,1i_0,1
2145,0,4i_0,21
2145,0,3i_0,23
2145,0,2i_0,0
2145,0,1i_0,1
2146,0,4i_0,22
2146,0,3i_0,23
2146,0,2i_0,0
2146,0,1i_0,1
2147,0,4i_0,21
2147,0,3i_0,23
2147,0,2i_0,0
2147,0,1i_0,1
2148,0,4i_0,21
2148,0,3i_0,23
2148,0,2i_0,0
2148,0,1i_0,1
2149,0,4i_0,21
2149,0,3i_0,23
2149,0,2i_0,1
2149,0,1i_0,1
2150,0,4i_0,21
2150,0,3i_0,23
2150,0,2i_0,1
2150,0,1i_0,3
2151,0,4i_0,21
2151,0,3i_0,22
2151,0,2i_0,1
2151,0,1i_0,2
2152,0,4i_0,20
2152,0,3i_0,22
2152,0,2i_0,2
2152,0,1i_0,2
2153,0,4i_0,20
2153,0,3i_0,22
2153,0,2i_0,2
2153,0,1i_0,3
2154,0,4i_0,19
2154,0,3i_0,21
2154,0,2i_0,2
2154,0,1i_0,3
2155,0,4i_0,18
2155,0,3i_0,20
2155,0,2i_0,2
2155,0,1i_0,3
2156,0,4i_0,18
2156,0,3i_0,20
2156,0,2i_0,2
2156,0,1i_0,3
2157,0,4i_0,18
2157,0,3i_0,19
2157,0,2i_0,3
2157,0,1i_0,3
2158,0,4i_0,17
2158,0,3i_0,18
2158,0,2i_0,3
2158,0,1i_0,4
2159,0,4i_0,18
2159,0,3i_0,17
2159,0,2i_0,3
2159,0,1i_0,4
2160,0,4i_0,17
2160,0,3i_0,17
2160,0,2i_0,3
2160,0,1i_0,4
2161,0,4i_0,16
2161,0,3i_0,16
2161,0,2i_0,3
2161,0,1i_0,4
2162,0,4i_0,15
2162,0,3i_0,15
2162,0,2i_0,3
2162,0,1i_0,4
2163,0,4i_0,14
2163,0,3i_0,14
2163,0,2i_0,4
2163,0,1i_0,5
2164,0,4i_0,13
2164,0,3i_0,14
2164,0,2i_0,4
2164,0,1i_0,5
2165,0,4i_0,12
2165,0,3i_0,13
2165,0,2i_0,4
2165,0,1i_0,5
2166,0,4i_0,12
2166,0,3i_0,12
2166,0,2i_0,4
2166,0,1i_0,5
2167,0,4i_0,11
2167,0,3i_0,11
2167,0,2i_0,5
2167,0,1i_0,5
2168,0,4i_0,10
2168,0,3i_0,10
2168,0,2i_0,5
2168,0,1i_0,5
2169,0,4i_0,9
2169,0,3i_0,9
2169,0,2i_0,5
2169,0,1i_0,5
2170,0,4i_0,9
2170,0,3i_0,9
2170,0,2i_0,5
2170,0,1i_0,5
2171,0,4i_0,8
2171,0,3i_0,8
2171,0,2i_0,5
2171,0,1i_0,6
2172,0,4i_0,8
2172,0,3i_0,7
2172,0,2i_0,5
2172,0,1i_0,6
2173,0,4i_0,6
2173,0,3i_0,6
2173,0,2i_0,5
2173,0,1i_0,6
2174,0,4i_0,6
2174,0,3i_0,5
2174,0,2i_0,6
2174,0,1i_0,6
2175,0,4i_0,5
2175,0,3i_0,4
2175,0,2i_0,6
2175,0,1i_0,6
2176,0,4i_0,4
2176,0,3i_0,4
2176,0,2i_0,6
2176,0,1i_0,6
2177,0,4i_0,3
2177,0,3i_0,2
2177,0,2i_0,6
2177,0,1i_0,7
2178,0,4i_0,2
2178,0,3i_0,2
2178,0,2i_0,6
2178,0,1i_0,7
2179,0,4i_0,1
2179,0,3i_0,2
2179,0,2i_0,7
2179,0,1i_0,7
